360,0.000000122200,0.000000013398,0.000000535027
365,0.000000919270,0.000000100650,0.000004028300
370,0.000005958600,0.000000651100,0.000026143700
375,0.000033266000,0.000003625000,0.000146220000
380,0.000159952000,0.000017364000,0.000704776000
385,0.000662440000,0.000071560000,0.002927800000
390,0.002361600000,0.000253400000,0.010482200000
395,0.007242300000,0.000768500000,0.032344000000
400,0.019109700000,0.002004400000,0.086010900000
405,0.043400000000,0.004509000000,0.197120000000
410,0.084736000000,0.008756000000,0.389366000000
415,0.140638000000,0.014456000000,0.656760000000
420,0.204492000000,0.021391000000,0.972542000000
425,0.264737000000,0.029497000000,1.282500000000
430,0.314679000000,0.038676000000,1.553480000000
435,0.357719000000,0.049602000000,1.798500000000
440,0.383734000000,0.062077000000,1.967280000000
445,0.386726000000,0.074704000000,2.027300000000
450,0.370702000000,0.089456000000,1.994800000000
455,0.342957000000,0.106256000000,1.900700000000
460,0.302273000000,0.128201000000,1.745370000000
465,0.254085000000,0.152761000000,1.554900000000
470,0.195618000000,0.185190000000,1.317560000000
475,0.132349000000,0.219940000000,1.030200000000
480,0.080507000000,0.253589000000,0.772125000000
485,0.041072000000,0.297665000000,0.570060000000
490,0.016172000000,0.339133000000,0.415254000000
495,0.005132000000,0.395379000000,0.302356000000
500,0.003816000000,0.460777000000,0.218502000000
505,0.015444000000,0.531360000000,0.159249000000
510,0.037465000000,0.606741000000,0.112044000000
515,0.071358000000,0.685660000000,0.082248000000
520,0.117749000000,0.761757000000,0.060709000000
525,0.172953000000,0.823330000000,0.043050000000
530,0.236491000000,0.875211000000,0.030451000000
535,0.304213000000,0.923810000000,0.020584000000
540,0.376772000000,0.961988000000,0.013676000000
545,0.451584000000,0.982200000000,0.007918000000
550,0.529826000000,0.991761000000,0.003988000000
555,0.616053000000,0.999110000000,0.001091000000
560,0.705224000000,0.997340000000,0.000000000000
565,0.793832000000,0.982380000000,0.000000000000
570,0.878655000000,0.955552000000,0.000000000000
575,0.951162000000,0.915175000000,0.000000000000
580,1.014160000000,0.868934000000,0.000000000000
585,1.074300000000,0.825623000000,0.000000000000
590,1.118520000000,0.777405000000,0.000000000000
595,1.134300000000,0.720353000000,0.000000000000
600,1.123990000000,0.658341000000,0.000000000000
605,1.089100000000,0.593878000000,0.000000000000
610,1.030480000000,0.527963000000,0.000000000000
615,0.950740000000,0.461834000000,0.000000000000
620,0.856297000000,0.398057000000,0.000000000000
625,0.754930000000,0.339554000000,0.000000000000
630,0.647467000000,0.283493000000,0.000000000000
635,0.535110000000,0.228254000000,0.000000000000
640,0.431567000000,0.179828000000,0.000000000000
645,0.343690000000,0.140211000000,0.000000000000
650,0.268329000000,0.107633000000,0.000000000000
655,0.204300000000,0.081187000000,0.000000000000
660,0.152568000000,0.060281000000,0.000000000000
665,0.112210000000,0.044096000000,0.000000000000
670,0.081260600000,0.031800400000,0.000000000000
675,0.057930000000,0.022601700000,0.000000000000
680,0.040850800000,0.015905100000,0.000000000000
685,0.028623000000,0.011130300000,0.000000000000
690,0.019941300000,0.007748800000,0.000000000000
695,0.013842000000,0.005375100000,0.000000000000
700,0.009576880000,0.003717740000,0.000000000000
705,0.006605200000,0.002564560000,0.000000000000
710,0.004552630000,0.001768470000,0.000000000000
715,0.003144700000,0.001222390000,0.000000000000
720,0.002174960000,0.000846190000,0.000000000000
725,0.001505700000,0.000586440000,0.000000000000
730,0.001044760000,0.000407410000,0.000000000000
735,0.000727450000,0.000284041000,0.000000000000
740,0.000508258000,0.000198730000,0.000000000000
745,0.000356380000,0.000139550000,0.000000000000
750,0.000250969000,0.000098428000,0.000000000000
755,0.000177730000,0.000069819000,0.000000000000
760,0.000126390000,0.000049737000,0.000000000000
765,0.000090151000,0.000035540500,0.000000000000
770,0.000064525800,0.000025486000,0.000000000000
775,0.000046339000,0.000018338400,0.000000000000
780,0.000033411700,0.000013249000,0.000000000000
785,0.000024209000,0.000009619600,0.000000000000
790,0.000017611500,0.000007012800,0.000000000000
795,0.000012855000,0.000005129800,0.000000000000
800,0.000009413630,0.000003764730,0.000000000000
805,0.000006913000,0.000002770810,0.000000000000
810,0.000005093470,0.000002046130,0.000000000000
815,0.000003767100,0.000001516770,0.000000000000
820,0.000002795310,0.000001128090,0.000000000000
825,0.000002082000,0.000000842160,0.000000000000
830,0.000001553140,0.000000629700,0.000000000000
